cik,former_name,from_date,to_date
0001534248,Anchiano Therapeutics Ltd.,2018-09-28T00:00:00.000Z,2021-03-17T00:00:00.000Z
0001534248,BioCancell Ltd.,2011-11-07T00:00:00.000Z,2015-11-03T00:00:00.000Z
0001896212,Murphy Canyon Acquisition Corp.,2021-12-09T00:00:00.000Z,2023-09-21T00:00:00.000Z
0001800315,Galecto Inc.,2020-01-16T00:00:00.000Z,2020-10-28T00:00:00.000Z
0001398453,Xinyuan Real Estate Co Ltd,2007-04-23T00:00:00.000Z,2008-04-18T00:00:00.000Z
0000088000,Scott's Liquid Gold - Inc.,2018-08-28T00:00:00.000Z,2024-08-01T00:00:00.000Z
0000088000,SCOTTS LIQUID GOLD INC,1995-10-31T00:00:00.000Z,2018-08-13T00:00:00.000Z
0001310630,"Trafalgar Resources, Inc.",2005-06-03T00:00:00.000Z,2019-02-20T00:00:00.000Z
0001935418,Foremost Lithium Resources & Technology Ltd.,2022-09-09T00:00:00.000Z,2023-06-06T00:00:00.000Z
0001282224,DOLPHIN DIGITAL MEDIA INC,2008-03-12T00:00:00.000Z,2017-06-29T00:00:00.000Z
0001282224,LOGICA HOLDINGS INC,2007-08-14T00:00:00.000Z,2008-08-15T00:00:00.000Z
0001282224,MAXIMUM AWARDS INC,2004-03-04T00:00:00.000Z,2007-07-13T00:00:00.000Z
0001907223,"ANEW Medical, Inc.",2024-06-27T00:00:00.000Z,2024-09-18T00:00:00.000Z
0001907223,Redwoods Acquisition Corp.,2022-01-31T00:00:00.000Z,2024-06-21T00:00:00.000Z
0001420720,"iBioPharma, Inc.",2008-07-16T00:00:00.000Z,2009-08-14T00:00:00.000Z
0001420720,"InB:Biotechnologies, Inc.",2008-03-07T00:00:00.000Z,2008-07-17T00:00:00.000Z
0001001907,ASTROTECH Corp \WA\,2009-03-11T00:00:00.000Z,2015-08-24T00:00:00.000Z
0001001907,SPACEHAB INC \WA\,1996-05-09T00:00:00.000Z,2009-02-25T00:00:00.000Z
0001265521,HEALTHMED SERVICES LTD,2003-09-30T00:00:00.000Z,2011-04-05T00:00:00.000Z
0001826376,Golden Sun Education Group Ltd,2020-12-18T00:00:00.000Z,2023-11-27T00:00:00.000Z
0001042187,Yunhong CTI Ltd.,2020-03-16T00:00:00.000Z,2023-08-28T00:00:00.000Z
0001042187,CTI INDUSTRIES CORP,1997-09-19T00:00:00.000Z,2020-02-28T00:00:00.000Z
0001427925,ACELRX PHARMACEUTICALS INC,2008-02-19T00:00:00.000Z,2023-12-14T00:00:00.000Z
0001492617,"PAN GLOBAL, CORP.",2012-10-16T00:00:00.000Z,2022-02-18T00:00:00.000Z
0001492617,SAVVY BUSINESS SUPPORT INC,2010-06-08T00:00:00.000Z,2013-04-25T00:00:00.000Z
0001492617,SAAVY BUSINESS SUPPORT INC,2010-05-27T00:00:00.000Z,2010-05-27T00:00:00.000Z
0001708176,Gordon Pointe Acquisition Corp.,2017-07-06T00:00:00.000Z,2020-07-06T00:00:00.000Z
0001708176,Gordon Pointe Acqusition Corp.,2017-06-06T00:00:00.000Z,2018-01-22T00:00:00.000Z
0001346610,China Rapid Finance Ltd,2015-09-28T00:00:00.000Z,2020-07-20T00:00:00.000Z
0001346610,China Risk Finance LLC,2005-11-30T00:00:00.000Z,2015-07-16T00:00:00.000Z
0000749647,CELSION CORP,2007-11-21T00:00:00.000Z,2022-09-19T00:00:00.000Z
0000749647,Celsion CORP,2007-11-21T00:00:00.000Z,2022-09-19T00:00:00.000Z
0000749647,CHEUNG LABORATORIES INC,1996-08-07T00:00:00.000Z,1998-02-17T00:00:00.000Z
0000840715,CLEARONE COMMUNICATIONS INC,2002-02-08T00:00:00.000Z,2013-01-16T00:00:00.000Z
0000840715,GENTNER COMMUNICATIONS CORP,1995-11-16T00:00:00.000Z,2002-01-31T00:00:00.000Z
0001580490,I-ON Communications Corp.,2018-05-07T00:00:00.000Z,2019-04-03T00:00:00.000Z
0001580490,Evans Brewing Co Inc.,2014-04-22T00:00:00.000Z,2018-03-30T00:00:00.000Z
0001580490,ALPINE 3 Inc.,2013-07-03T00:00:00.000Z,2014-04-14T00:00:00.000Z
0001295961,"BOOMERS CULTURAL DEVELOPMENT, INC.",2004-08-12T00:00:00.000Z,2006-05-24T00:00:00.000Z
0001071840,"NEW ENERGY TECHNOLOGIES, INC.",2009-01-14T00:00:00.000Z,2015-03-04T00:00:00.000Z
0001071840,OCTILLION CORP,2005-08-30T00:00:00.000Z,2009-01-14T00:00:00.000Z
0001892492,"Cryptyde, Inc.",2021-11-08T00:00:00.000Z,2023-03-31T00:00:00.000Z
0001580864,"AutoAmerica, Inc.",2013-07-05T00:00:00.000Z,2014-11-24T00:00:00.000Z
0001544400,American Oil & Gas Inc.,2012-03-16T00:00:00.000Z,2021-12-27T00:00:00.000Z
0001871149,"Project Clean, Inc.",2021-07-30T00:00:00.000Z,2021-09-21T00:00:00.000Z
0001400271,Connectyx Technologies Corp,2007-05-09T00:00:00.000Z,2009-10-13T00:00:00.000Z
0001635729,Equitas Resources Corp.,2015-03-05T00:00:00.000Z,2017-04-14T00:00:00.000Z
0001540159,"Stellar Biotechnologies, Inc.",2012-02-03T00:00:00.000Z,2019-05-30T00:00:00.000Z
0001804469,"Guardforce AI Co., Ltd",2020-03-20T00:00:00.000Z,2022-01-27T00:00:00.000Z
0001307579,Blue Moose Media Inc,2004-10-29T00:00:00.000Z,2011-10-11T00:00:00.000Z
0000082473,REALTY REFUND TRUST,1995-10-04T00:00:00.000Z,1998-06-24T00:00:00.000Z
0000704172,PROVIDENTIAL HOLDINGS INC,2000-04-20T00:00:00.000Z,2009-03-18T00:00:00.000Z
0000704172,PROVIDENTIAL SECURITIES INC /NV/,2000-02-22T00:00:00.000Z,2000-02-23T00:00:00.000Z
0000704172,JR CONSULTING INC,1996-05-16T00:00:00.000Z,2000-01-11T00:00:00.000Z
0001382574,"TRxADE HEALTH, INC",2021-06-02T00:00:00.000Z,2024-08-28T00:00:00.000Z
0001382574,"TRXADE GROUP, INC.",2014-06-11T00:00:00.000Z,2021-05-28T00:00:00.000Z
0001382574,XCELLINK INTERNATIONAL INC.,2008-11-18T00:00:00.000Z,2014-01-31T00:00:00.000Z
0001382574,Bluebird Exploration Co.,2007-06-15T00:00:00.000Z,2008-12-10T00:00:00.000Z
0001083490,SUNRISE REAL ESTATE DEVELOPMENT GROUP INC,2004-03-30T00:00:00.000Z,2007-01-22T00:00:00.000Z
0001083490,PARALLAX ENTERTAINMENT INC,2001-08-20T00:00:00.000Z,2003-11-21T00:00:00.000Z
0000029332,DIXIE YARNS INC,1994-03-25T00:00:00.000Z,1997-02-12T00:00:00.000Z
0001620179,Quinpario Acquisition Corp. 2,2014-09-26T00:00:00.000Z,2017-07-12T00:00:00.000Z
0001575858,Port of Call Online Inc.,2013-05-13T00:00:00.000Z,2015-02-05T00:00:00.000Z
0001643715,NRG METALS INC.,2016-03-31T00:00:00.000Z,2020-04-09T00:00:00.000Z
0001643715,CODRINGTON RESOURCE Corp,2015-06-03T00:00:00.000Z,2015-06-03T00:00:00.000Z
0000707388,DIGIRAD CORP,2001-11-05T00:00:00.000Z,2020-12-28T00:00:00.000Z
0001042418,"HedgePath Pharmaceuticals, Inc.",2013-08-16T00:00:00.000Z,2019-08-12T00:00:00.000Z
0001042418,COMMONWEALTH BIOTECHNOLOGIES INC,1997-10-07T00:00:00.000Z,2013-05-20T00:00:00.000Z
0001723047,Aintree Resources Inc.,2017-11-17T00:00:00.000Z,2017-11-17T00:00:00.000Z
0001084133,"Global Beverage Solutions, Inc.",2005-03-14T00:00:00.000Z,2013-08-14T00:00:00.000Z
0001084133,Pacific Peak Investments,2005-05-17T00:00:00.000Z,2005-11-15T00:00:00.000Z
0001084133,"BLUETORCH, INC.",2004-05-17T00:00:00.000Z,2005-05-18T00:00:00.000Z
0001084133,AUSSIE APPAREL GROUP LTD,2002-11-13T00:00:00.000Z,2004-04-14T00:00:00.000Z
0001084133,MEDEX CORP,2002-08-26T00:00:00.000Z,2002-10-28T00:00:00.000Z
0001084133,MERCURY SOFTWARE,1999-11-10T00:00:00.000Z,2002-08-14T00:00:00.000Z
0001840292,Athena Technology Acquisition Corp.,2021-01-19T00:00:00.000Z,2021-12-30T00:00:00.000Z
0001304161,LAWRENCE CONSULTING GROUP INC,2004-09-24T00:00:00.000Z,2006-02-28T00:00:00.000Z
0001853070,PROOF Acquisition Corp I,2021-05-28T00:00:00.000Z,2023-12-04T00:00:00.000Z
0001415744,Punchline Resources Ltd.,2012-09-11T00:00:00.000Z,2013-07-16T00:00:00.000Z
0001415744,"Punchline Entertainment, Inc.",2007-10-25T00:00:00.000Z,2012-09-07T00:00:00.000Z
0001557376,"Organicell Regenerative Medicine, Inc.",2018-06-25T00:00:00.000Z,2024-01-29T00:00:00.000Z
0001557376,"Biotech Products Services & Research, Inc.",2015-09-17T00:00:00.000Z,2018-06-15T00:00:00.000Z
0001557376,BESPOKE TRICYCLES INC,2012-09-04T00:00:00.000Z,2015-09-14T00:00:00.000Z
0001627282,CaliberCo Inc.,2014-12-05T00:00:00.000Z,2014-12-05T00:00:00.000Z
0001843656,American Acquisition Opportunity Inc.,2021-02-05T00:00:00.000Z,2023-10-30T00:00:00.000Z
0001756499,UNIVERSAL mCLOUD CORP.,2018-10-23T00:00:00.000Z,2019-07-24T00:00:00.000Z
0001570843,Greenbriar Capital Corp.,2013-03-01T00:00:00.000Z,2023-11-16T00:00:00.000Z
0001960208,Carbon Revolution Ltd.,2023-02-27T00:00:00.000Z,2023-05-24T00:00:00.000Z
0001707910,CAPAX INC.,2017-06-05T00:00:00.000Z,2018-05-14T00:00:00.000Z
0001856084,"China Jo-Jo Drugstores Holdings, Inc.",2021-05-17T00:00:00.000Z,2023-06-16T00:00:00.000Z
0000861972,KOOKABURRA RESOURCES LTD                                /FI,2002-07-10T00:00:00.000Z,2004-08-30T00:00:00.000Z
0001414953,"Mojo Organics, Inc.",2017-05-01T00:00:00.000Z,2022-06-24T00:00:00.000Z
0001414953,"MOJO Organics, Inc.",2017-05-01T00:00:00.000Z,2022-06-24T00:00:00.000Z
0001414953,"Mojo Ventures, Inc.",2011-05-24T00:00:00.000Z,2012-02-08T00:00:00.000Z
0001414953,"Mojo Ventures, Inc",2011-05-17T00:00:00.000Z,2011-05-18T00:00:00.000Z
0001414953,Mojo Shopping Inc,2007-10-09T00:00:00.000Z,2011-05-04T00:00:00.000Z
0001819794,Fusion Fuel Green Ltd,2020-08-05T00:00:00.000Z,2020-10-02T00:00:00.000Z
0001009891,"AIR INDUSTRIES GROUP, INC.",2007-07-02T00:00:00.000Z,2013-09-17T00:00:00.000Z
0001009891,Gales Industries Inc,2006-04-17T00:00:00.000Z,2007-06-29T00:00:00.000Z
0001009891,Ashlin Development Corp,2005-01-31T00:00:00.000Z,2006-04-03T00:00:00.000Z
0001009891,HEALTH & NUTRITION SYSTEMS INTERNATIONAL INC,2000-07-24T00:00:00.000Z,2005-01-14T00:00:00.000Z
0000919567,"RENN Global Entrepreneurs Fund, Inc.",2009-05-21T00:00:00.000Z,2014-05-30T00:00:00.000Z
0000919567,RENAISSANCE CAPITAL GROWTH & INCOME FUND III INC,1996-07-09T00:00:00.000Z,2009-05-12T00:00:00.000Z
0001487839,Kingtone Wirelessinfo Solution Holding Ltd,2010-04-13T00:00:00.000Z,2018-08-01T00:00:00.000Z
0001854275,Innovative International Acquisition Corp.,2021-07-06T00:00:00.000Z,2023-12-29T00:00:00.000Z
0001813914,Deerfield Healthcare Technology Acquisitions Corp.,2020-06-04T00:00:00.000Z,2021-06-14T00:00:00.000Z
0000835662,MERCARI COMMUNICATIONS GROUP LTD,2002-03-04T00:00:00.000Z,2018-02-01T00:00:00.000Z
0001173204,Cinedigm Corp.,2013-09-25T00:00:00.000Z,2023-05-17T00:00:00.000Z
0001173204,Cinedigm Digital Cinema Corp.,2009-07-23T00:00:00.000Z,2013-08-28T00:00:00.000Z
0001173204,"Access Integrated Technologies, Inc. d/b/a Cinedigm Digital Cinema Corp.",2008-08-06T00:00:00.000Z,2009-09-21T00:00:00.000Z
0001173204,ACCESS INTEGRATED TECHNOLOGIES INC,2002-05-02T00:00:00.000Z,2008-12-01T00:00:00.000Z
0000727510,ENZON PHARMACEUTICALS INC,2006-03-29T00:00:00.000Z,2016-02-23T00:00:00.000Z
0000727510,ENZON PHARMACEUTICALS  INC,2002-12-13T00:00:00.000Z,2006-03-22T00:00:00.000Z
0000727510,ENZON PHARMACEUTICAL  INC,2002-12-10T00:00:00.000Z,2002-12-10T00:00:00.000Z
0000727510,ENZON INC,1995-10-26T00:00:00.000Z,2002-12-09T00:00:00.000Z
0001007019,TRANSPACIFIC INTERNATIONAL GROUP CORP,1997-10-20T00:00:00.000Z,1998-02-24T00:00:00.000Z
0001412126,"OBICOM, INC.",2014-06-02T00:00:00.000Z,2014-11-10T00:00:00.000Z
0001412126,Kat Gold Holdings Corp.,2010-08-09T00:00:00.000Z,2014-05-13T00:00:00.000Z
0001412126,"Bella Viaggio, Inc.",2007-10-16T00:00:00.000Z,2010-07-29T00:00:00.000Z
0001131343,PRANA BIOTECHNOLOGY LTD,2002-05-29T00:00:00.000Z,2019-04-08T00:00:00.000Z
0001614744,Kitov Pharma Ltd.,2018-01-25T00:00:00.000Z,2020-12-10T00:00:00.000Z
0001614744,Kitov Pharmaceuticals Holdings Ltd.,2015-07-20T00:00:00.000Z,2017-12-21T00:00:00.000Z
0001648636,Park Place Energy Inc.,2015-07-21T00:00:00.000Z,2019-04-02T00:00:00.000Z
0001784168,Forum Merger III Corp,2020-07-02T00:00:00.000Z,2021-06-24T00:00:00.000Z
0001509223,Renren Inc.,2011-04-15T00:00:00.000Z,2023-06-22T00:00:00.000Z
0001104038,LASERLOCK TECHNOLOGIES INC,2000-11-13T00:00:00.000Z,2015-08-04T00:00:00.000Z
0001630176,HEALTHLY EXTRACTS INC.,2021-03-11T00:00:00.000Z,2021-03-11T00:00:00.000Z
0001630176,GREY CLOAK TECH INC.,2015-01-12T00:00:00.000Z,2021-02-19T00:00:00.000Z
0001563298,EUROSPORT ACTIVE WORLD CORP,2015-10-07T00:00:00.000Z,2019-08-19T00:00:00.000Z
0001061027,SUNESIS PHARMACEUTICALS INC,2002-08-07T00:00:00.000Z,2021-03-02T00:00:00.000Z
0001391135,Acquired Sales CORP,2010-02-26T00:00:00.000Z,2021-09-02T00:00:00.000Z
0001391135,ACQUIRED SALES CORP,2010-02-26T00:00:00.000Z,2021-09-02T00:00:00.000Z
0001009922,ENERGY EXPLORATION TECHNOLOGIES /,2000-06-30T00:00:00.000Z,2008-09-22T00:00:00.000Z
0001009922,PINNACLE OIL INTERNATIONAL INC,1998-08-31T00:00:00.000Z,2000-05-15T00:00:00.000Z
0001075880,NOVOGEN LTD,2002-03-06T00:00:00.000Z,2017-11-17T00:00:00.000Z
0001855485,"First Light Acquisition Group, Inc.",2021-05-17T00:00:00.000Z,2023-09-19T00:00:00.000Z
0001464165,Pivot Pharmaceuticals Inc.,2015-04-17T00:00:00.000Z,2019-12-03T00:00:00.000Z
0001464165,Neurokine Pharmaceuticals Inc.,2009-08-07T00:00:00.000Z,2015-03-26T00:00:00.000Z
0001144546,"FICAAR, INC",2008-03-04T00:00:00.000Z,2021-11-12T00:00:00.000Z
0001144546,OWNERTEL INC,2001-11-19T00:00:00.000Z,2007-04-30T00:00:00.000Z
0001642375,"Guardion Health Sciences, LLC",2015-05-18T00:00:00.000Z,2015-05-18T00:00:00.000Z
0001117057,American Lorain CORP,2007-08-03T00:00:00.000Z,2018-09-26T00:00:00.000Z
0001117057,MILLENNIUM QUEST INC,2000-11-21T00:00:00.000Z,2007-07-25T00:00:00.000Z
0001842556,HNR Acquisition Corp.,2021-01-27T00:00:00.000Z,2024-09-16T00:00:00.000Z
0000318299,TOMAHAWK INDUSTRIES INC,2000-11-27T00:00:00.000Z,2004-08-27T00:00:00.000Z
0001372514,EYEGATE PHARMACEUTICALS INC,2006-08-09T00:00:00.000Z,2021-11-04T00:00:00.000Z
0001930419,ALR Technologies SG Pte. Ltd.,2022-05-24T00:00:00.000Z,2022-09-23T00:00:00.000Z
0001505497,"Stem Cell Assurance, Inc.",2010-11-16T00:00:00.000Z,2011-08-16T00:00:00.000Z
0001136174,"CATASYS, INC.",2005-09-29T00:00:00.000Z,2020-07-06T00:00:00.000Z
0001136174,"HYTHIAM, INC.",2010-11-02T00:00:00.000Z,2011-03-07T00:00:00.000Z
0001136174,HYTHIAM INC,2003-10-07T00:00:00.000Z,2010-10-20T00:00:00.000Z
0001136174,ALASKA FREIGHTWAYS INC,2001-04-04T00:00:00.000Z,2003-10-03T00:00:00.000Z
0000885462,DIVERSIFAX INC,1996-10-15T00:00:00.000Z,2007-02-20T00:00:00.000Z
0001391426,"Byzen Digital, Inc.",2021-04-07T00:00:00.000Z,2021-04-07T00:00:00.000Z
0001391426,"CHINA VITUP HEALTH CARE HOLDINGS, INC.",2007-03-05T00:00:00.000Z,2012-03-30T00:00:00.000Z
0001498382,"DelMar Pharmaceuticals, Inc.",2013-01-23T00:00:00.000Z,2020-08-18T00:00:00.000Z
0001498382,Berry Only Inc.,2010-08-17T00:00:00.000Z,2013-01-18T00:00:00.000Z
0001930021,"Pono Capital Three, Inc.",2022-11-10T00:00:00.000Z,2024-01-16T00:00:00.000Z
0000356590,"TREE TOP INDUSTRIES, INC.",2005-04-01T00:00:00.000Z,2016-07-12T00:00:00.000Z
0000356590,GOHEALTH MD INC,2000-04-14T00:00:00.000Z,2005-02-03T00:00:00.000Z
0000356590,NUGGET EXPLORATION INC,1996-12-12T00:00:00.000Z,2000-01-14T00:00:00.000Z
0001606698,Alpine 4 Technologies Ltd.,2014-12-02T00:00:00.000Z,2021-03-04T00:00:00.000Z
0001606698,Alpine 4 Automotive Technologies Ltd.,2014-07-31T00:00:00.000Z,2015-06-22T00:00:00.000Z
0001606698,ALPINE 4 Inc.,2014-05-08T00:00:00.000Z,2014-07-18T00:00:00.000Z
0001493137,Lifeloc Technologies Inc,2010-06-21T00:00:00.000Z,2012-03-29T00:00:00.000Z
0001051514,"MELA SCIENCES, INC. /NY",2010-05-10T00:00:00.000Z,2016-01-04T00:00:00.000Z
0001051514,ELECTRO OPTICAL SCIENCES INC /NY,2003-06-27T00:00:00.000Z,2010-04-30T00:00:00.000Z
0001811530,"Turnkey Solutions, Inc.",2020-05-08T00:00:00.000Z,2021-01-25T00:00:00.000Z
0001506983,"Integrity Applications, Inc.",2010-12-27T00:00:00.000Z,2021-12-09T00:00:00.000Z
0001844505,"GigCapital5, Inc.",2021-02-23T00:00:00.000Z,2024-02-29T00:00:00.000Z
0001825079,JAWS Spitfire Acquisition Corp,2020-09-23T00:00:00.000Z,2021-09-30T00:00:00.000Z
0001231339,"OCEAN SMART, INC.",2009-04-14T00:00:00.000Z,2010-12-14T00:00:00.000Z
0001231339,"EDGEWATER FOODS INTERNATIONAL, INC.",2005-09-22T00:00:00.000Z,2009-03-30T00:00:00.000Z
0001231339,HERITAGE MANAGEMENT INC,2003-07-11T00:00:00.000Z,2005-08-30T00:00:00.000Z
0001893448,"Strong Global Entertainment, Inc",2021-11-12T00:00:00.000Z,2023-05-15T00:00:00.000Z
0000891417,Nano Magic Holdings Inc.,2021-03-04T00:00:00.000Z,2023-02-02T00:00:00.000Z
0000891417,PEN INC.,2014-09-02T00:00:00.000Z,2020-02-26T00:00:00.000Z
0000891417,"Applied Nanotech Holdings, Inc",2008-07-23T00:00:00.000Z,2014-08-29T00:00:00.000Z
0000891417,NANO PROPRIETARY INC,2007-11-08T00:00:00.000Z,2008-06-30T00:00:00.000Z
0000891417,NANO PROPRIETARY  INC,2003-07-29T00:00:00.000Z,2007-11-05T00:00:00.000Z
0000891417,SI DIAMOND TECHNOLOGY INC,1996-08-07T00:00:00.000Z,2003-07-01T00:00:00.000Z
0001558924,PEAK FINTECH GROUP INC.,2021-09-03T00:00:00.000Z,2021-10-27T00:00:00.000Z
0001558924,Peak Positioning Technologies Inc.,2012-09-25T00:00:00.000Z,2012-09-25T00:00:00.000Z
0001735556,"China Xiangtai Food Co., Ltd.",2018-03-26T00:00:00.000Z,2022-05-12T00:00:00.000Z
0001854270,"Senti Biosciences, Inc.\",2022-03-14T00:00:00.000Z,2022-06-28T00:00:00.000Z
0001854270,Dynamics Special Purpose Corp.,2021-04-02T00:00:00.000Z,2022-06-13T00:00:00.000Z
0001260990,GTX INC /DE/,2004-01-30T00:00:00.000Z,2019-06-11T00:00:00.000Z
0001260990,GTX INC/TN,2003-08-21T00:00:00.000Z,2004-01-15T00:00:00.000Z
0001419041,Tocagen Inc,2007-11-16T00:00:00.000Z,2020-06-15T00:00:00.000Z
0001430306,TAMANDARE EXPLORATIONS INC.,2008-04-09T00:00:00.000Z,2011-10-17T00:00:00.000Z
0001017655,SALES ONLINE DIRECT INC,1999-05-26T00:00:00.000Z,2004-01-15T00:00:00.000Z
0001017655,SECURITIES RESOLUTION ADVISORS INC,1998-08-18T00:00:00.000Z,1999-02-04T00:00:00.000Z
0001017655,ROSE INTERNATIONAL LTD,1996-11-12T00:00:00.000Z,1998-06-22T00:00:00.000Z
0001394108,Sino United Worldwide Consolidated Ltd.,2017-07-18T00:00:00.000Z,2022-08-15T00:00:00.000Z
0001394108,AJ GREENTECH HOLDINGS.,2014-06-27T00:00:00.000Z,2017-07-12T00:00:00.000Z
0001394108,"AMERICAN JIANYE GREENTECH HOLDINGS, LTD.",2010-03-31T00:00:00.000Z,2014-05-14T00:00:00.000Z
0001394108,"Gateway Certifications, Inc.",2007-03-30T00:00:00.000Z,2010-03-25T00:00:00.000Z
0001108645,"Correlate Infrastructure Partners, Inc.",2022-04-14T00:00:00.000Z,2023-05-16T00:00:00.000Z
0001108645,TRICCAR INC.,2021-07-09T00:00:00.000Z,2022-04-01T00:00:00.000Z
0001108645,FRONTIER OILFIELD SERVICES INC,2012-02-28T00:00:00.000Z,2021-06-01T00:00:00.000Z
0001108645,TBX RESOURCES INC,2000-03-10T00:00:00.000Z,2011-11-09T00:00:00.000Z
0001818644,CF Finance Acquisition Corp. III,2020-07-20T00:00:00.000Z,2021-09-15T00:00:00.000Z
0001572386,"UMED HOLDINGS, INC.",2013-08-29T00:00:00.000Z,2017-06-29T00:00:00.000Z
0001402945,"PROGRESSIVE TRAINING, INC.",2007-06-13T00:00:00.000Z,2010-11-17T00:00:00.000Z
0001138586,"UNION DENTAL HOLDINGS, INC.",2005-02-04T00:00:00.000Z,2014-07-15T00:00:00.000Z
0001138586,NATIONAL BUSINESS HOLDINGS INC,2004-08-11T00:00:00.000Z,2005-01-04T00:00:00.000Z
0001138586,SHAVA INC,2001-11-19T00:00:00.000Z,2004-07-19T00:00:00.000Z
0001128281,"FirstFlight, Inc.",2007-01-04T00:00:00.000Z,2009-08-19T00:00:00.000Z
0001128281,"FBO AIR, INC.",2004-10-01T00:00:00.000Z,2006-12-29T00:00:00.000Z
0001128281,SHADOWS BEND DEVELOPMENT INC,2001-02-22T00:00:00.000Z,2004-08-27T00:00:00.000Z
0001723580,Opes Acquisition Corp.,2017-11-22T00:00:00.000Z,2020-12-16T00:00:00.000Z
0001783407,LIZHI INC.,2019-08-06T00:00:00.000Z,2024-01-11T00:00:00.000Z
0001422892,"Sino-Global Shipping America, Ltd.",2008-01-11T00:00:00.000Z,2021-12-23T00:00:00.000Z
0001022505,CIPHERLOC Corp,2015-04-27T00:00:00.000Z,2022-07-05T00:00:00.000Z
0001022505,NATIONAL SCIENTIFIC CORP/AZ,1998-04-21T00:00:00.000Z,2015-04-13T00:00:00.000Z
0001393781,WIKISOFT CORP.,2020-07-01T00:00:00.000Z,2022-08-04T00:00:00.000Z
0001393781,POWER PLAY DEVELOPMENT CORP,2007-03-14T00:00:00.000Z,2007-03-14T00:00:00.000Z
0001419793,ORIGINOIL INC,2007-11-28T00:00:00.000Z,2015-04-16T00:00:00.000Z
0001410428,"XpresSpa Group, Inc.",2018-01-05T00:00:00.000Z,2022-10-07T00:00:00.000Z
0001410428,FORM Holdings Corp.,2016-05-23T00:00:00.000Z,2017-12-29T00:00:00.000Z
0001410428,Vringo Inc,2007-08-20T00:00:00.000Z,2016-05-05T00:00:00.000Z
0001467761,"Zoom Telephonics, Inc.",2009-07-10T00:00:00.000Z,2021-06-04T00:00:00.000Z
0001610820,Ansell Capital Corp.,2014-06-20T00:00:00.000Z,2014-06-20T00:00:00.000Z
0001546383,KBS Fashion Group Ltd,2014-11-05T00:00:00.000Z,2021-09-27T00:00:00.000Z
0001546383,Aquasition Corp.,2012-04-04T00:00:00.000Z,2014-11-03T00:00:00.000Z
0001584754,"DANLAX, CORP.",2014-01-21T00:00:00.000Z,2015-03-02T00:00:00.000Z
0001480313,San Marco Resources Inc.,2010-01-20T00:00:00.000Z,2020-06-12T00:00:00.000Z
0001534120,Cerecor Inc.,2012-04-04T00:00:00.000Z,2021-08-18T00:00:00.000Z
0001870144,Mana Capital Acquisition Corp.,2021-07-20T00:00:00.000Z,2022-10-26T00:00:00.000Z
0000012239,Aikido Pharma Inc.,2021-01-11T00:00:00.000Z,2022-12-21T00:00:00.000Z
0000012239,AIkido Pharma Inc.,2021-01-11T00:00:00.000Z,2022-12-21T00:00:00.000Z
0000012239,SPHERIX INC,2001-11-08T00:00:00.000Z,2020-03-13T00:00:00.000Z
0000012239,BIOSPHERICS INC,1995-06-28T00:00:00.000Z,2001-03-21T00:00:00.000Z
0001282980,NOVINT TECHNOLOGIES INC,2004-03-05T00:00:00.000Z,2023-08-14T00:00:00.000Z
0001183765,THRESHOLD PHARMACEUTICALS INC,2002-08-27T00:00:00.000Z,2017-08-01T00:00:00.000Z
0001413891,"HWN, INC.",2021-08-27T00:00:00.000Z,2021-12-22T00:00:00.000Z
0001413891,"Spectrum Global Solutions, Inc.",2017-12-13T00:00:00.000Z,2021-08-17T00:00:00.000Z
0001413891,Mantra Venture Group Ltd.,2007-10-18T00:00:00.000Z,2017-11-27T00:00:00.000Z
0001568385,Bright Mountain Acquisition Corp,2014-08-12T00:00:00.000Z,2015-12-09T00:00:00.000Z
0001568385,"Bright Mountain Holdings, Inc./FL",2013-01-31T00:00:00.000Z,2014-07-28T00:00:00.000Z
0001130598,"Onconova Therapeutics, Inc.",2010-03-04T00:00:00.000Z,2024-04-01T00:00:00.000Z
0001130598,ONCONOVA THERAPEUTICS INC,2003-01-08T00:00:00.000Z,2009-05-26T00:00:00.000Z
0000771999,DOCUMENT SECURITY SYSTEMS INC,2003-03-26T00:00:00.000Z,2021-10-01T00:00:00.000Z
0000771999,NEW SKY COMMUNICATIONS INC,1997-11-17T00:00:00.000Z,2002-11-13T00:00:00.000Z
0001512922,Technologies Scan Corp,2011-04-18T00:00:00.000Z,2014-05-02T00:00:00.000Z
0001518461,BAYVIEW ACQUISITION CORP,2011-04-19T00:00:00.000Z,2012-07-20T00:00:00.000Z
0001481504,"Banjo & Matilda, Inc.",2013-11-13T00:00:00.000Z,2020-09-29T00:00:00.000Z
0001481504,"EASTERN WORLD SOLUTIONS, INC.",2012-11-16T00:00:00.000Z,2013-10-01T00:00:00.000Z
0001481504,"Encom Group, Inc.",2012-04-05T00:00:00.000Z,2012-11-15T00:00:00.000Z
0001481504,Eastern World Solutions Inc.,2010-01-25T00:00:00.000Z,2012-04-20T00:00:00.000Z
0001775734,"Beneficient Co Group, L.P.",2021-12-22T00:00:00.000Z,2023-05-16T00:00:00.000Z
0001585608,"Jaguar Animal Health, Inc.",2013-09-05T00:00:00.000Z,2017-07-31T00:00:00.000Z
0001210618,"Solar Power, Inc.",2006-10-06T00:00:00.000Z,2016-01-04T00:00:00.000Z
0001210618,WELUND FUND INC,2003-01-02T00:00:00.000Z,2006-09-28T00:00:00.000Z
