cik,name,entityType,sic,sicDescription,ownerOrg,insiderTransactionForOwnerExists,insiderTransactionForIssuerExists,tickers,exchanges,ein,description,website,investorWebsite,category,fiscalYearEnd,stateOfIncorporation,stateOfIncorporationDescription,phone,flags,mailing_street1,mailing_street2,mailing_city,mailing_stateOrCountry,mailing_zipCode,mailing_stateOrCountryDescription,business_street1,business_street2,business_city,business_stateOrCountry,business_zipCode,business_stateOrCountryDescription
0001474835,Intellipharmaceutics International Inc.,other,2834,Pharmaceutical Preparations,03 Life Sciences,0,0,IPCIF,OTC,000000000,,,,Non-accelerated filer,1130,A6,"Ontario, Canada",416-798-3001,,30 WORCESTER ROAD,,TORONTO,A6,M9W 5X2,"Ontario, Canada",30 WORCESTER ROAD,,TORONTO,A6,M9W 5X2,"Ontario, Canada"
0001803407,"Ostin Technology Group Co., Ltd.",other,3679,"Electronic Components, NEC",04 Manufacturing,0,0,OST,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,0930,E9,Cayman Islands,8602558595234,,ROOM 101 BUILDING 2 KECHUANG ROAD 1,QIXIA DISTRICT,NANJIANG JIANGSU,F4,231300,China,ROOM 101 BUILDING 2 KECHUANG ROAD 1,QIXIA DISTRICT,NANJIANG JIANGSU,F4,231300,China
0000724742,Trinity Place Holdings Inc.,operating,6512,Opeators of  Nonresidential Buildings,05 Real Estate & Construction,0,1,TPHS,OTC,222465228,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,(212) 235-2190,,340 MADISON AVENUE,SUITE 3C,NEW YORK,NY,10173,NY,340 MADISON AVENUE,SUITE 3C,NEW YORK,NY,10173,NY
0001342958,"DIGITAL ALLY, INC.",operating,3663,Radio & Tv Broadcasting & Communications Equipment,04 Manufacturing,0,1,DGLY,Nasdaq,200064269,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,913-232-5349,,14001 MARSHALL DRIVE,,LENEXA,KS,66215,KS,14001 MARSHALL DRIVE,,LENEXA,KS,66215,KS
0001757097,Centogene N.V.,other,8071,Services-Medical Laboratories,08 Industrial Applications and Services,0,0,CNTGF,OTC,000000000,,,,Non-accelerated filer<br>Emerging growth company,1231,P7,Netherlands,49 30 2130 00325,,AM STRANDE 7,,ROSTOCK,2M,18055,Germany,AM STRANDE 7,,ROSTOCK,2M,18055,Germany
0001709542,"Electronic Servitor Publication Network, Inc.",operating,7374,Services-Computer Processing & Data Preparation,06 Technology,0,1,XESP,OTC,821873116,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,612-688-1407,,400 1ST AVE N,STE. 100,MINNEAPOLIS,MN,55401,MN,400 1ST AVE N,STE. 100,MINNEAPOLIS,MN,55401,MN
0001874907,Grayscale Decentralized Finance (DeFi) Fund LLC,other,,,,0,0,DEFG,OTC,981607529,,,,,0630,E9,Cayman Islands,212-668-1427,,290 HARBOR DRIVE,4TH FLOOR,STAMFORD,CT,06902,CT,290 HARBOR DRIVE,4TH FLOOR,STAMFORD,CT,06902,CT
0000764897,"Broad Street Realty, Inc.",operating,6500,Real Estate,05 Real Estate & Construction,0,1,BRST,OTC,363361229,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,561-617-8050,,11911 FREEDOM DRIVE,SUITE 450,RESTON,VA,20190,VA,11911 FREEDOM DRIVE,SUITE 450,RESTON,VA,20190,VA
0001841330,Pasithea Therapeutics Corp.,operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,"KTTA,KTTAW","Nasdaq,Nasdaq",851591963,,,,<br>Emerging growth company,1231,DE,DE,8184226172,,2110 NARCISSUS CT,,VENICE,CA,90291,CA,2110 NARCISSUS CT,,VENICE,CA,90291,CA
0001657214,International Land Alliance Inc.,operating,6552,Land Subdividers & Developers (No Cemeteries),05 Real Estate & Construction,0,1,ILAL,OTC,463752361,,,,Non-accelerated filer<br>Smaller reporting company,1231,WY,WY,(858) 692-2677,,350 10TH AVENUE,SUITE 1000,SAN DIEGO,CA,92101,CA,350 10TH AVENUE,SUITE 1000,SAN DIEGO,CA,92101,CA
0001885827,Virax Biolabs Group Ltd,other,2835,In Vitro & In Vivo Diagnostic Substances,03 Life Sciences,0,0,VRAX,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,0331,E9,Cayman Islands,44 020 7788 7414,,BIOCITY GLASGOW,"BO'NESS ROAD, NEWHOUSE",LANARKSHIRE,X0,ML1 5UH,United Kingdom,BIOCITY GLASGOW,"BO'NESS ROAD, NEWHOUSE",LANARKSHIRE,X0,ML1 5UH,United Kingdom
0001575793,Energous Corp,operating,3663,Radio & Tv Broadcasting & Communications Equipment,04 Manufacturing,0,1,WATT,Nasdaq,461318953,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,(408) 963-0200,,3590 NORTH FIRST STREET,SUITE 210,SAN JOSE,CA,95134,CA,3590 NORTH FIRST STREET,SUITE 210,SAN JOSE,CA,95134,CA
0001821175,Motorsport Games Inc.,operating,7372,Services-Prepackaged Software,06 Technology,0,1,MSGM,Nasdaq,831463958,,,,<br>Emerging growth company,1231,FL,FL,305-507-8799,,5972 NE 4TH AVENUE,,MIAMI,FL,33137,FL,5972 NE 4TH AVENUE,,MIAMI,FL,33137,FL
0001624512,Boxlight Corp,operating,8200,Services-Educational Services,07 Trade & Services,0,1,BOXL,Nasdaq,000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,676-367-0809,,"2750 PREMIERE PARKWAY,",SUITE 900,DULUTH,GA,30097,GA,"2750 PREMIERE PARKWAY,",SUITE 900,DULUTH,GA,30097,GA
0001626644,"Odyssey Health, Inc.",operating,3841,Surgical & Medical Instruments & Apparatus,08 Industrial Applications and Services,0,1,ODYY,OTC,471022125,,,,Non-accelerated filer<br>Smaller reporting company,0731,NV,NV,702-780-6559,,2300 WEST SAHARA AVENUE,SUITE 800-#4012,LAS VEGAS,NV,89102,NV,2300 WEST SAHARA AVENUE,SUITE 800-#4012,LAS VEGAS,NV,89102,NV
0001737995,Sharps Technology Inc.,operating,3841,Surgical & Medical Instruments & Apparatus,08 Industrial Applications and Services,0,1,"STSS,STSSW","Nasdaq,Nasdaq",823751728,,,,<br>Emerging growth company,1231,NV,NV,(631) 574 -4436,,105 MAXESS ROAD,STE. 124,MELVILLE,NY,11747,NY,105 MAXESS ROAD,STE. 124,MELVILLE,NY,11747,NY
0001101680,DZS INC.,operating,3661,Telephone & Telegraph Apparatus,04 Manufacturing,0,1,DZSI,OTC,223509099,,,,Accelerated filer<br>Smaller reporting company,1231,DE,DE,4693271531,,5700 TENNYSON PARKWAY,SUITE 400,PLANO,TX,75024,TX,5700 TENNYSON PARKWAY,SUITE 400,PLANO,TX,75024,TX
0001613895,"Bemax, Inc.",operating,2670,Converted Paper & Paperboard Prods (No Contaners/Boxes),04 Manufacturing,0,1,BMXC,OTC,465540812,,,,<br>Emerging growth company,0531,NV,NV,404-991-3518,,1100 PEACHTREE STREET NE,SUITE 200,ATLANTA,GA,30309,GA,1100 PEACHTREE STREET NE,SUITE 200,ATLANTA,GA,30309,GA
0001730869,"Everything Blockchain, Inc.",operating,7372,Services-Prepackaged Software,06 Technology,0,1,EBZT,OTC,821091922,,,,Non-accelerated filer<br>Smaller reporting company,0131,DE,DE,321-802-2474,,3027 US HIGHWAY 17,,FLEMING ISLAND,FL,32003,FL,3027 US HIGHWAY 17,,FLEMING ISLAND,FL,32003,FL
0001827401,BRIGHT MINDS BIOSCIENCES INC.,other,2834,Pharmaceutical Preparations,03 Life Sciences,0,0,DRUG,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,0930,A1,"British Columbia, Canada",6474072515,,19 VESTRY STREET,,NEW YORK,NY,10013,NY,19 VESTRY STREET,,NEW YORK,NY,10013,NY
0001892500,Clearmind Medicine Inc.,other,2834,Pharmaceutical Preparations,03 Life Sciences,0,0,CMND,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,1031,Z4,Canada (Federal Level),972-54-5704749,,101-1220 WEST 6TH AVENUE,,"VANCOUVER, BRITISH COLUMBIA",Z4,V6H1A5,Canada (Federal Level),101-1220 WEST 6TH AVENUE,,"VANCOUVER, BRITISH COLUMBIA",Z4,V6H1A5,Canada (Federal Level)
0001482541,CEA Industries Inc.,operating,0700,Agricultural Services,08 Industrial Applications and Services,0,1,"CEAD,CEADW","Nasdaq,Nasdaq",273911608,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,303-993-5271,,"1780 55TH STREET, SUITE C",,BOULDER,CO,80301,CO,"1780 55TH STREET, SUITE C",,BOULDER,CO,80301,CO
0001585380,"Greene Concepts, Inc",other,2086,Bottled & Canned Soft Drinks & Carbonated Waters,04 Manufacturing,0,0,INKW,OTC,743101465,,,,,0731,NY,NY,559-494-1000,,1865 HERNDON AVENUE,SUITE K358,CLOVIS,CA,93611,CA,1865 HERNDON AVENUE,SUITE K358,CLOVIS,CA,93611,CA
0001335112,"LOGIQ, INC.",operating,7389,"Services-Business Services, NEC",07 Trade & Services,0,1,LGIQ,OTC,465057897,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,(808) 829-1057,,"85 BROAD STREET, 16-079",,NEW YORK,NY,10004,NY,"85 BROAD STREET, 16-079",,NEW YORK,NY,10004,NY
0001397183,"Iveda Solutions, Inc.",operating,7372,Services-Prepackaged Software,06 Technology,0,1,"IVDA,IVDAW","Nasdaq,Nasdaq",202222203,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,480 338-1576,,1744 S. VAL VISTA DRIVE,STE. 213,MESA,AZ,85204,AZ,1744 S. VAL VISTA DRIVE,STE. 213,MESA,AZ,85204,AZ
0001787518,Nukkleus Inc.,operating,8742,Services-Management Consulting Services,07 Trade & Services,0,1,"NUKK,NUKKW","Nasdaq,Nasdaq",383912845,,,,<br>Emerging growth company,0930,DE,DE,212-791-4663,,525 WASHINGTON BLVD,,JERSEY CITY,NJ,07310,NJ,525 WASHINGTON BLVD,,JERSEY CITY,NJ,07310,NJ
0001854583,"Collective Audience, Inc.",operating,8742,Services-Management Consulting Services,07 Trade & Services,0,1,CAUD,OTC,000000000,,,,<br>Emerging growth company,1231,DE,DE,(808) 829-1057,,85 BROAD STREET 16-079,,NEW YORK,NY,10004,NY,85 BROAD STREET 16-079,,NEW YORK,NY,10004,NY
0001347858,"22nd Century Group, Inc.",operating,2111,Cigarettes,04 Manufacturing,1,1,XXII,Nasdaq,980468420,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,(716) 270-1523,,8560 MAIN STREET,SUITE 4,WILLIAMSVILLE,NY,14221,NY,8560 MAIN STREET,SUITE 4,WILLIAMSVILLE,NY,14221,NY
0000008504,AgEagle Aerial Systems Inc.,operating,3721,Aircraft,04 Manufacturing,1,1,UAVS,NYSE,880422242,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,(620) 325-6363,,8201 E. 34TH CIR N,,WICHITA,KS,67226,KS,8201 E. 34TH CIR N,,WICHITA,KS,67226,KS
0001923780,Northann Corp.,operating,3089,"Plastics Products, NEC",08 Industrial Applications and Services,0,1,NCL,NYSE,881513509,,,,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,1231,NV,NV,916-573-3803,,9820 DINO DRIVE,SUITE 110,ELK GROVE,CA,95624,CA,9820 DINO DRIVE,SUITE 110,ELK GROVE,CA,95624,CA
0001861522,KIDPIK CORP.,operating,5961,Retail-Catalog & Mail-Order Houses,07 Trade & Services,0,1,PIK,Nasdaq,813640708,,,,<br>Emerging growth company,1228,DE,DE,212-399-2323,,"200 PARK AVENUE SOUTH, 3RD FLOOR",,NEW YORK,NY,10003,NY,"200 PARK AVENUE SOUTH, 3RD FLOOR",,NEW YORK,NY,10003,NY
0000910267,TITAN PHARMACEUTICALS INC,operating,2836,"Biological Products, (No Diagnostic Substances)",03 Life Sciences,0,1,"TTNP,TTNPW","Nasdaq,OTC",943171940,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,6502444990,,400 OYSTER POINT BLVD,SUITE 505,SAN FRANCISCO,CA,94080,CA,400 OYSTER POINT BLVD,SUITE 505,SAN FRANCISCO,CA,94080,CA
0001187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",operating,2836,"Biological Products, (No Diagnostic Substances)",03 Life Sciences,0,1,CELZ,Nasdaq,870622284,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,480-399-2822,,211 E. OSBORN RD.,,PHOENIX,AZ,85012,AZ,211 E. OSBORN RD.,,PHOENIX,AZ,85012,AZ
0001715611,BODY & MIND INC.,operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,BMMJ,OTC,981319227,,,,<br>Emerging growth company,0731,NV,NV,604-376-3567,,750 - 1095 WEST PENDER STREET,,VANCOUVER,A1,V6E 2M6,"British Columbia, Canada",750 - 1095 WEST PENDER STREET,,VANCOUVER,A1,V6E 2M6,"British Columbia, Canada"
0001648087,AMERICAN REBEL HOLDINGS INC,operating,3490,Miscellaneous Fabricated Metal Products,04 Manufacturing,0,1,"AREB,AREBW","Nasdaq,Nasdaq",473892903,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,833-267-3235,,5115 MARYLAND WAY,STE. 303,BRENTWOOD,TN,37027,TN,5115 MARYLAND WAY,STE. 303,BRENTWOOD,TN,37027,TN
0000854800,"Tingo Group, Inc.",operating,2000,Food and Kindred Products,04 Manufacturing,0,1,TIOG,OTC,270016420,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,201-225-0190,,"28 WEST GRAND AVENUE, SUITE 3",,MONTVALE,NJ,07645,NJ,"28 WEST GRAND AVENUE, SUITE 3",,MONTVALE,NJ,07645,NJ
0001571934,"Synaptogenix, Inc.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,SNPX,Nasdaq,461585656,,,,<br>Emerging growth company,1231,DE,DE,9732420005,,"1185 AVENUE OF THE AMERICAS, 3RD FLOOR",,NEW YORK,NY,10036,NY,"1185 AVENUE OF THE AMERICAS, 3RD FLOOR",,NEW YORK,NY,10036,NY
0001335105,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,"LIXT,LIXTW","Nasdaq,Nasdaq",202903526,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,310 203 2902,,248 ROUTE 25A,NO. 2,EAST SETAUKET,NY,11733,NY,248 ROUTE 25A,NO. 2,EAST SETAUKET,NY,11733,NY
0001786511,Fresh2 Group Ltd,operating,8071,Services-Medical Laboratories,08 Industrial Applications and Services,0,1,FRES,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,,D8,"Virgin Islands, British",1 917-397-6890,,880 3RD AVE,FLOOR 7,NEW YORK,NY,10022,NY,880 3RD AVE,FLOOR 7,NEW YORK,NY,10022,NY
0001309082,"CAMBER ENERGY, INC.",operating,1311,Crude Petroleum & Natural Gas,01 Energy & Transportation,1,1,CEIN,OTC,202660243,,,,Non-accelerated filer<br>Smaller reporting company,1231,,,(281) 404-4387,,15915 KATY FREEWAY,SUITE 450,HOUSTON,TX,77094,TX,15915 KATY FREEWAY,SUITE 450,HOUSTON,TX,77094,TX
0001801602,"SpringBig Holdings, Inc.",operating,7371,Services-Computer Programming Services,06 Technology,0,1,"SBIG,SBIGW","OTC,OTC",882789488,,,,<br>Emerging growth company,1231,DE,DE,(800) 772-9172,,621 NW 53RD ST,SUITE 260,BOCA RATON,FL,33487,FL,621 NW 53RD ST,SUITE 260,BOCA RATON,FL,33487,FL
0001576197,"Strategic Environmental & Energy Resources, Inc.",operating,4955,Hazardous Waste Management,01 Energy & Transportation,0,1,SENR,OTC,020565834,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,(303)295-6498,,370 INTERLOCKEN BOULEVARD,SUITE 680,BROOMFIELD,CO,80021,CO,370 INTERLOCKEN BOULEVARD,SUITE 680,BROOMFIELD,CO,80021,CO
0001450894,IBC Advanced Alloys Corp.,other,,,,0,0,IAALF,OTC,000000000,,,,,0630,A1,"British Columbia, Canada",317 738-2558,,401 ARVIN ROAD,,FRANKLIN,IN,46131-1549,IN,401 ARVIN ROAD,,FRANKLIN,IN,46131-1549,IN
0001421981,Peer To Peer Network,operating,7373,Services-Computer Integrated Systems Design,06 Technology,0,1,PTOP,OTC,454928294,,,,,0930,WY,WY,6174811971,,45 PROSPECT STREET,,CAMBRIDGE,MA,02139,MA,45 PROSPECT STREET,,CAMBRIDGE,MA,02139,MA
0001376321,ZW Data Action Technologies Inc.,operating,7370,"Services-Computer Programming, Data Processing, Etc.",06 Technology,0,1,CNET,Nasdaq,204672080,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,888-419-9455,,101-C N. GREENVILLE AVENUE,SUITE 255,ALLEN,TX,75002,TX,"NO.3 MIN ZHUANG ROAD, BUILDING 6,","YU QUAN HUI GU TUSPARK,","HAIDIAN DISTRICT, BEIJING,",F4,100195,China
0001711786,"Hoth Therapeutics, Inc.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,HOTH,Nasdaq,821553794,,,,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,1231,NV,NV,(646)756-2997,,590 MADISON AVENUE,21ST FLOOR,NEW YORK,NY,10022,NY,590 MADISON AVENUE,21ST FLOOR,NEW YORK,NY,10022,NY
0001825452,"Onfolio Holdings, Inc",operating,7374,Services-Computer Processing & Data Preparation,06 Technology,0,1,"ONFO,ONFOW","Nasdaq,Nasdaq",000000000,,,,<br>Emerging growth company,1231,DE,DE,(682) 990-6920,,1007 NORTH ORANGE STREET 4TH FLOOR,,WILMINGTON,DE,19801,DE,1007 NORTH ORANGE STREET 4TH FLOOR,,WILMINGTON,DE,19801,DE
0001699709,YIJIA GROUP CORP.,operating,5130,"Wholesale-Apparel, Piece Goods & Notions",07 Trade & Services,0,0,YJGJ,OTC,352583762,,,,Non-accelerated filer<br>Smaller reporting company,0430,NV,NV,919-869-0279,,"39 E. BROADWAY, STE 603",,NEW YORK,NY,10002,NY,"39 E. BROADWAY, STE 603",,NEW YORK,NY,10002,NY
0001367083,"Sonoma Pharmaceuticals, Inc.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,1,1,SNOA,Nasdaq,680423298,,,,Non-accelerated filer<br>Smaller reporting company,0331,DE,DE,800-759-9305,,"5445 CONESTOGA COURT, SUITE 150",,BOULDER,CO,80301,CO,"5445 CONESTOGA COURT, SUITE 150",,BOULDER,CO,80301,CO
0001919246,Chromocell Therapeutics Corp,operating,2836,"Biological Products, (No Diagnostic Substances)",03 Life Sciences,0,1,CHRO,NYSE,863335449,,,,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,1231,DE,DE,9176446313,,685 US HIGHWAY ONE,,NORTH BRUNSWICK,NJ,08902,NJ,685 US HIGHWAY ONE,,NORTH BRUNSWICK,NJ,08902,NJ
0001431959,META MATERIALS INC.,operating,3674,Semiconductors & Related Devices,04 Manufacturing,0,1,MMATQ,OTC,743237581,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,1-902-482-5729,,1 RESEARCH DRIVE,,DARTMOUTH,A5,B2Y 4M9,"Nova Scotia, Canada",1 RESEARCH DRIVE,,DARTMOUTH,A5,B2Y 4M9,"Nova Scotia, Canada"
0001813603,Hestia Insight Inc.,operating,8742,Services-Management Consulting Services,07 Trade & Services,0,1,HSTA,OTC,850994055,,,,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,1130,NV,NV,929-329-4756,,400 S. 4TH STREET SUITE 500,,LAS VEGAS,NV,89101,NV,400 S. 4TH STREET SUITE 500,,LAS VEGAS,NV,89101,NV
0001782037,MingZhu Logistics Holdings Ltd,other,4700,Transportation Services,01 Energy & Transportation,0,0,YGMZ,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,1231,E9,Cayman Islands,8675525202831,,27F YANTIAN MODERN INDUSTRY SERVICE CTR,NO. 3018 SHAYAN RD.,"SHENZHEN, GUAGDONG",F4,518083,China,27F YANTIAN MODERN INDUSTRY SERVICE CTR,NO. 3018 SHAYAN RD.,"SHENZHEN, GUAGDONG",F4,518083,China
0001757499,"Shuttle Pharmaceuticals Holdings, Inc.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,SHPH,Nasdaq,000000000,,,,<br>Emerging growth company,1231,DE,DE,(240) 403-4212,,401 PROFESSIONAL DRIVE,SUITE 260,GAITHERSBURG,MD,20879,MD,401 PROFESSIONAL DRIVE,SUITE 260,GAITHERSBURG,MD,20879,MD
0001891791,"TRANS GLOBAL GROUP, INC.",operating,2080,Beverages,04 Manufacturing,0,1,TGGI,OTC,880298190,,,,<br>Emerging growth company,,DE,DE,86 138 2338 3535,,UNIT 5B BLOCK 5 ZHONGHAI RIHUI TERRANCE,BANTIAN STREET,SHENZHEN,F4,518000,China,UNIT 5B BLOCK 5 ZHONGHAI RIHUI TERRANCE,BANTIAN STREET,SHENZHEN,F4,518000,China
0000837852,"IDEANOMICS, INC.",operating,3711,Motor Vehicles & Passenger Car Bodies,04 Manufacturing,0,1,IDEX,OTC,201777837,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,212-206-1216,,1441 BROADWAY,"5TH FLOOR, SUITE#5116",NEW YORK,NY,10018,NY,1441 BROADWAY,"5TH FLOOR, SUITE#5116",NEW YORK,NY,10018,NY
0001603978,AQUABOUNTY TECHNOLOGIES INC,operating,0900,"Fishing, Hunting and Trapping",08 Industrial Applications and Services,0,1,AQB,Nasdaq,043156167,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,978-648-6000,,233 AYER ROAD SUITE 4,SUITE 4,HARVARD,MA,01451,MA,233 AYER ROAD SUITE 4,SUITE 4,HARVARD,MA,01451,MA
0001446159,Predictive Oncology Inc.,operating,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",08 Industrial Applications and Services,0,1,POAI,Nasdaq,331007393,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,412-432-1500,,91 43RD STREET,SUITE 110,PITTSBURGH,PA,15201,PA,91 43RD STREET,SUITE 110,PITTSBURGH,PA,15201,PA
0001096768,"NUGL, INC.",operating,8900,"Services-Services, NEC",,0,1,NUGL,OTC,880408213,,,,,1231,OK,OK,714-383-9982,,13771 ROSWELL AVE,SUITE F,CHINO,CA,91701,CA,13771 ROSWELL AVE,SUITE F,CHINO,CA,91701,CA
0001166708,"Brownie's Marine Group, Inc",operating,3949,"Sporting & Athletic Goods, NEC",04 Manufacturing,0,1,BWMG,OTC,300024898,,,,Non-accelerated filer<br>Smaller reporting company,1231,FL,FL,954-462-5570,,"3001 NW 25TH AVENUE,",SUITE 1,POMPANO BEACH,FL,33069,FL,"3001 NW 25TH AVENUE,",SUITE 1,POMPANO BEACH,FL,33069,FL
0001481443,"TechCom, Inc.",operating,6770,Blank Checks,05 Real Estate & Construction,0,1,TCRI,OTC,061701678,,,,Non-accelerated filer<br>Smaller reporting company,1231,NV,NV,852 29803711,,"2901, 29TH FLOOR, BOULEVARD PLAZA TOWER",BURJ KHALIFA DISTRICT,DOWNTOWN DUBAI,C0,00000,United Arab Emirates,"2901, 29TH FLOOR, BOULEVARD PLAZA TOWER",BURJ KHALIFA DISTRICT,DOWNTOWN DUBAI,C0,00000,United Arab Emirates
0001962481,BranchOut Food Inc.,operating,2000,Food and Kindred Products,04 Manufacturing,0,1,BOF,Nasdaq,873980472,,,,<br>Emerging growth company,1231,NV,NV,844-263-6637,,"205 SE DAVIS AVENUE,",SUITE C,BEND,OR,97702,OR,"205 SE DAVIS AVENUE,",SUITE C,BEND,OR,97702,OR
0001745078,"Vynleads, Inc.",operating,7200,Services-Personal Services,07 Trade & Services,0,0,VYND,OTC,474584272,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,845-745-0981,,596 HERRONS FERRY ROAD,SUITE 301,ROCK HILL,SC,29730,SC,596 HERRONS FERRY ROAD,SUITE 301,ROCK HILL,SC,29730,SC
0001403870,Golden Arrow Resources Corp,other,,,,0,0,GARWF,OTC,000000000,,,,,,A1,"British Columbia, Canada",604-687-1828,,312-837 WEST HASTINGS ST,,Vancouver,a1,v6c 3n6,a1,312-837 WEST HASTINGS ST,,Vancouver,a1,v6c 3n6,a1
0001321834,"TNF Pharmaceuticals, Inc.",operating,2835,In Vitro & In Vivo Diagnostic Substances,03 Life Sciences,0,1,TNFA,Nasdaq,000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,856-848-8698,,855 N. WOLFE STREET,SUITE 601,BALTIMORE,MD,21205,MD,855 N. WOLFE STREET,SUITE 601,BALTIMORE,MD,21205,MD
0000724445,BURZYNSKI RESEARCH INSTITUTE INC,operating,2835,In Vitro & In Vivo Diagnostic Substances,03 Life Sciences,0,1,BZYR,OTC,760136810,,,,Non-accelerated filer<br>Smaller reporting company,0229,DE,DE,(713) 335-5697,,9432 KATY FREEWAY,,HOUSTON,TX,77055,TX,12000 RICHMOND AVE,,HOUSTON,TX,77082,TX
0001829635,"Transcode Therapeutics, Inc.",operating,2834,Pharmaceutical Preparations,03 Life Sciences,0,1,RNAZ,Nasdaq,811065054,,,,<br>Emerging growth company,1231,DE,DE,857-301-6857,,6 LIBERTY SQUARE,#2382,BOSTON,MA,02109,MA,6 LIBERTY SQUARE,#2382,BOSTON,MA,02109,MA
0000319458,Enservco Corp,operating,1389,"Oil & Gas Field Services, NEC",01 Energy & Transportation,0,1,ENSV,NYSE,840811316,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,303-333-3678,,14133 COUNTY ROAD 9 AND A HALF,,LONGMONT,CO,80504,CO,14133 COUNTY ROAD 9 AND A HALF,,LONGMONT,CO,80504,CO
0001103090,"REFLECT SCIENTIFIC, INC.",operating,3821,Laboratory Apparatus & Furniture,08 Industrial Applications and Services,0,1,RSCF,OTC,870642556,,,,Non-accelerated filer<br>Smaller reporting company,1231,UT,UT,801-226-4100,,1270 S 1380 W,,OREM,UT,84058,UT,1270 S 1380 W,,OREM,UT,84058,UT
0001826011,"Banzai International, Inc.",operating,7372,Services-Prepackaged Software,06 Technology,0,1,"BNZI,BNZIW","Nasdaq,Nasdaq",000000000,,,,<br>Emerging growth company,1231,DE,DE,2064141777,,435 ERICKSEN AVE,SUITE 308250,BAINBRIDGE ISLAND,WA,98110,WA,435 ERICKSEN AVE,SUITE 308250,BAINBRIDGE ISLAND,WA,98110,WA
0001427570,ReShape Lifesciences Inc.,operating,3841,Surgical & Medical Instruments & Apparatus,08 Industrial Applications and Services,0,1,RSLS,Nasdaq,000000000,,,,Non-accelerated filer<br>Smaller reporting company,1231,DE,DE,949-429-6680,,1001 CALLE AMANECER,,SAN CLEMENTE,CA,92673,CA,1001 CALLE AMANECER,,SAN CLEMENTE,CA,92673,CA
0001729214,XORTX Therapeutics Inc.,other,2834,Pharmaceutical Preparations,03 Life Sciences,0,0,XRTX,Nasdaq,000000000,,,,Non-accelerated filer<br>Emerging growth company,1231,A1,"British Columbia, Canada",403-607-2621,,SUITE 2400 - 745 THURLOW STREET,,VANCOUVER,A1,V6E 0C5,"British Columbia, Canada",SUITE 2400 - 745 THURLOW STREET,,VANCOUVER,A1,V6E 0C5,"British Columbia, Canada"
